datetime,temperature_C,irradiance_kWh_m2,pv_prod_kWh,conso_critique_kWh,conso_non_critique_kWh,soc_batterie_kWh
2024-01-30 06:00:00,9.72499431884232,0.47407151711178075,469.330801940663,6018.624000000001,2340.576,0.0
2024-01-30 12:00:00,12.761536252342456,1.8625869467649596,1843.9610772973099,6018.624000000001,2340.576,0.0
2024-01-30 18:00:00,16.748887468079843,1.9705900504829292,1950.8841499781,5572.8,2167.2,0.0
2024-01-31 00:00:00,15.210886460704039,0.0,0.0,5572.8,2167.2,0.0
2024-01-31 06:00:00,11.293653002301806,0.47769908665109806,472.92209578458704,6018.624000000001,2340.576,0.0
2024-01-31 12:00:00,11.518190636469367,1.7559594453266711,1738.3998508734044,6018.624000000001,2340.576,0.0
2024-01-31 18:00:00,17.84897058936528,2.999425077808045,2969.430827029965,5572.8,2167.2,0.0
2024-02-01 00:00:00,16.951113027416294,0.0,0.0,5572.8,2167.2,0.0
2024-02-01 06:00:00,12.521977768782655,0.8401023236086728,831.701300372586,6018.624000000001,2340.576,0.0
2024-02-01 12:00:00,14.932323456604946,1.8093365205216934,1791.2431553164765,6018.624000000001,2340.576,0.0
2024-02-01 18:00:00,19.33507225013625,2.4555987865435163,2431.042798678081,5572.8,2167.2,0.0
2024-02-02 00:00:00,16.47282149770167,0.0,0.0,5572.8,2167.2,0.0
2024-02-02 06:00:00,13.26066312514607,0.6923167133043945,685.3935461713505,6018.624000000001,2340.576,0.0
2024-02-02 12:00:00,14.365045144796964,1.7178772803497406,1700.6985075462433,6018.624000000001,2340.576,0.0
2024-02-02 18:00:00,19.854628200373167,2.562616915944289,2536.990746784846,5572.8,2167.2,0.0
2024-02-03 00:00:00,17.034831362244653,0.0,0.0,5572.8,2167.2,0.0
2024-02-03 06:00:00,12.227532276058492,0.5831970481622006,577.3650776805787,6018.624000000001,2340.576,0.0
2024-02-03 12:00:00,15.925445439782502,1.883514905777767,1864.6797567199894,5572.8,2167.2,0.0
2024-02-03 18:00:00,19.313120681342827,2.16749901323898,2145.82402310659,5572.8,2167.2,0.0
2024-02-04 00:00:00,17.596928836934225,0.0,0.0,5572.8,2167.2,0.0
2024-02-04 06:00:00,13.623983197636834,0.48697909685897667,482.1093058903869,6018.624000000001,2340.576,0.0
2024-02-04 12:00:00,15.031066250341578,2.2405310737080883,2218.1257629710076,5572.8,2167.2,0.0
2024-02-04 18:00:00,19.66902619205019,2.561668009157763,2536.0513290661856,5572.8,2167.2,0.0
2024-02-05 00:00:00,17.104066317105715,0.0,0.0,5572.8,2167.2,0.0
2024-02-05 06:00:00,12.658488205081909,0.817200175561557,809.0281738059414,6018.624000000001,2340.576,0.0
2024-02-05 12:00:00,13.627129659158571,1.9251256780683141,1905.8744212876309,6018.624000000001,2340.576,0.0
2024-02-05 18:00:00,17.330755630620118,3.043443317328908,3013.008884155619,5572.8,2167.2,0.0
2024-02-06 00:00:00,17.236477331747704,0.0,0.0,5572.8,2167.2,0.0
2024-02-06 06:00:00,12.642093720515655,0.5647139018784334,559.0667628596491,6018.624000000001,2340.576,0.0
2024-02-06 12:00:00,15.98533140714185,1.7892364835866996,1771.3441187508326,5572.8,2167.2,0.0
2024-02-06 18:00:00,18.603798759967855,2.578562758579362,2552.777130993568,5572.8,2167.2,0.0
2024-02-07 00:00:00,18.775706367741538,0.0,0.0,5572.8,2167.2,0.0
2024-02-07 06:00:00,12.1337562745817,0.5609560878447097,555.3465269662627,6018.624000000001,2340.576,0.0
2024-02-07 12:00:00,15.273290041640548,1.7604205451626649,1742.8163397110384,5572.8,2167.2,0.0
2024-02-07 18:00:00,17.750373367414156,2.849386900491395,2820.8930314864815,5572.8,2167.2,0.0
2024-02-08 00:00:00,18.549486775778558,0.0,0.0,5572.8,2167.2,0.0
2024-02-08 06:00:00,14.639486322275745,0.4729718909059343,468.24217199687496,6018.624000000001,2340.576,0.0
2024-02-08 12:00:00,14.178723875488341,1.8151423943275864,1796.9909703843107,6018.624000000001,2340.576,0.0
2024-02-08 18:00:00,19.657545075908633,2.76825332495377,2740.5707917042323,5572.8,2167.2,0.0
2024-02-09 00:00:00,17.20955605909576,0.0,0.0,5572.8,2167.2,0.0
2024-02-09 06:00:00,13.705186918207076,0.5496733679855165,544.1766343056613,6018.624000000001,2340.576,0.0
2024-02-09 12:00:00,15.087443066873883,1.7917808084165754,1773.8630003324097,5572.8,2167.2,0.0
2024-02-09 18:00:00,17.66740994969169,2.318040924197487,2294.860514955512,5572.8,2167.2,0.0
2024-02-10 00:00:00,16.02889882860956,0.0,0.0,5572.8,2167.2,0.0
2024-02-10 06:00:00,13.096816730911,0.6574584287927612,650.8838445048336,6018.624000000001,2340.576,0.0
2024-02-10 12:00:00,13.911245585224375,1.5286291541434378,1513.3428626020036,6018.624000000001,2340.576,0.0
2024-02-10 18:00:00,18.081837594068116,2.589445607799675,2563.5511517216787,5572.8,2167.2,0.0
2024-02-11 00:00:00,18.786096722051063,0.0,0.0,5572.8,2167.2,0.0
2024-02-11 06:00:00,12.799244624617362,0.5481865326799481,542.7046673531486,6018.624000000001,2340.576,0.0
2024-02-11 12:00:00,13.417282368172975,1.8876258536096822,1868.7495950735854,6018.624000000001,2340.576,0.0
2024-02-11 18:00:00,19.665132731294122,2.7643075613267936,2736.6644857135257,5572.8,2167.2,0.0
2024-02-12 00:00:00,18.10313795212226,0.0,0.0,5572.8,2167.2,0.0
2024-02-12 06:00:00,13.3413080179222,0.4378927204135318,433.51379320939645,6018.624000000001,2340.576,0.0
2024-02-12 12:00:00,14.26995990175859,1.9927748185462355,1972.8470703607734,6018.624000000001,2340.576,0.0
2024-02-12 18:00:00,18.608792336222695,2.3294479821905854,2306.1535023686797,5572.8,2167.2,0.0
2024-02-13 00:00:00,17.932219946425,0.0,0.0,5572.8,2167.2,0.0
2024-02-13 06:00:00,13.362032081964283,0.3896497587168986,385.75326112972965,6018.624000000001,2340.576,0.0
2024-02-13 12:00:00,14.969461831091271,1.6672808361705114,1650.6080278088064,6018.624000000001,2340.576,0.0
2024-02-13 18:00:00,19.386800214085994,2.312830804739668,2289.702496692272,5572.8,2167.2,0.0
2024-02-14 00:00:00,17.24471744808757,0.0,0.0,5572.8,2167.2,0.0
2024-02-14 06:00:00,13.920663102203651,0.6197909166085114,613.5930074424263,6018.624000000001,2340.576,0.0
2024-02-14 12:00:00,15.392834714202449,1.8954614318913883,1876.5068175724746,5572.8,2167.2,0.0
2024-02-14 18:00:00,19.92557183390514,2.56492712271064,2539.2778514835336,5572.8,2167.2,0.0
2024-02-15 00:00:00,17.23157870455252,0.0,0.0,5572.8,2167.2,0.0
2024-02-15 06:00:00,14.536589327183012,0.42051748139127665,416.31230657736387,6018.624000000001,2340.576,0.0
2024-02-15 12:00:00,13.397004436531429,1.9075613805322964,1888.4857667269737,6018.624000000001,2340.576,0.0
2024-02-15 18:00:00,17.315754795149207,2.387289885038328,2363.4169861879445,5572.8,2167.2,0.0
2024-02-16 00:00:00,18.85550808576066,0.0,0.0,5572.8,2167.2,0.0
2024-02-16 06:00:00,13.356173811906404,0.43452921140925166,430.1839192951591,6018.624000000001,2340.576,0.0
2024-02-16 12:00:00,15.278542830342431,1.6135685207274975,1597.4328355202226,5572.8,2167.2,0.0
2024-02-16 18:00:00,18.80591202079027,2.7346857296426985,2707.3388723462717,5572.8,2167.2,0.0
2024-02-17 00:00:00,18.026443925638112,0.0,0.0,5572.8,2167.2,0.0
2024-02-17 06:00:00,14.560917601099653,0.5353883956520517,530.0345116955311,6018.624000000001,2340.576,0.0
2024-02-17 12:00:00,14.884543223865478,1.6347259175067979,1618.3786583317299,6018.624000000001,2340.576,0.0
2024-02-17 18:00:00,17.407937825394598,2.730207877412286,2702.905798638163,5572.8,2167.2,0.0
2024-02-18 00:00:00,18.819144885329063,0.0,0.0,5572.8,2167.2,0.0
2024-02-18 06:00:00,13.287685940509352,0.9829544524997031,973.1249079747062,6018.624000000001,2340.576,0.0
2024-02-18 12:00:00,14.39618470471935,1.9808770385226695,1961.068268137443,6018.624000000001,2340.576,0.0
2024-02-18 18:00:00,18.129223298228975,2.737557169844568,2710.1815981461223,5572.8,2167.2,0.0
2024-02-19 00:00:00,16.412759479712097,0.0,0.0,5572.8,2167.2,0.0
2024-02-19 06:00:00,13.694648538560392,0.7691452206375353,761.45376843116,6018.624000000001,2340.576,0.0
2024-02-19 12:00:00,15.054003036021506,1.6578709106262868,1641.2922015200238,5572.8,2167.2,0.0
2024-02-19 18:00:00,17.14320395440206,2.49795837666989,2472.9787929031913,5572.8,2167.2,0.0
2024-02-20 00:00:00,17.62776968513641,0.0,0.0,5572.8,2167.2,0.0
2024-02-20 06:00:00,14.391818868885196,0.6969616427572872,689.9920263297143,6018.624000000001,2340.576,0.0
2024-02-20 12:00:00,13.688035518591036,1.8922365043866587,1873.314139342792,6018.624000000001,2340.576,0.0
2024-02-20 18:00:00,19.65376556993846,2.49186316447279,2466.944532828062,5572.8,2167.2,0.0
2024-02-21 00:00:00,18.747459793320274,0.0,0.0,5572.8,2167.2,0.0
2024-02-21 06:00:00,13.6930098056559,0.7207588612417709,713.5512726293532,6018.624000000001,2340.576,0.0
2024-02-21 12:00:00,13.230789916938356,1.7908391361313432,1772.9307447700298,6018.624000000001,2340.576,0.0
2024-02-21 18:00:00,19.306180579843318,2.441135852375087,2416.724493851336,5572.8,2167.2,0.0
2024-02-22 00:00:00,17.592566304708235,0.0,0.0,5572.8,2167.2,0.0
2024-02-22 06:00:00,14.407694660061875,0.7292441968072302,721.9517548391578,6018.624000000001,2340.576,0.0
2024-02-22 12:00:00,15.53533271131904,2.02159312808993,2001.3771968090307,5572.8,2167.2,0.0
2024-02-22 18:00:00,19.106724202565236,2.2862832161843896,2263.420384022546,5572.8,2167.2,0.0
2024-02-23 00:00:00,16.952423340345035,0.0,0.0,5572.8,2167.2,0.0
2024-02-23 06:00:00,13.735019453173871,0.654694039246969,648.1470988544993,6018.624000000001,2340.576,0.0
2024-02-23 12:00:00,13.199841803846216,2.2028157381374758,2180.787580756101,6018.624000000001,2340.576,0.0
2024-02-23 18:00:00,17.367731524133916,1.9572025215346165,1937.6304963192702,5572.8,2167.2,0.0
2024-02-24 00:00:00,17.588302566224097,0.0,0.0,5572.8,2167.2,0.0
2024-02-24 06:00:00,13.670545345419892,0.5866146472188752,580.7485007466865,6018.624000000001,2340.576,0.0
2024-02-24 12:00:00,15.129473999826244,1.70332501011144,1686.2917600103258,5572.8,2167.2,0.0
2024-02-24 18:00:00,17.204287356735705,2.3057281153267883,2282.6708341735207,5572.8,2167.2,0.0
2024-02-25 00:00:00,17.887656854699543,0.0,0.0,5572.8,2167.2,0.0
2024-02-25 06:00:00,14.347247742127157,0.4905355858700222,485.630230011322,6018.624000000001,2340.576,0.0
2024-02-25 12:00:00,13.61123279764376,1.8531128577106983,1834.5817291335914,6018.624000000001,2340.576,0.0
2024-02-25 18:00:00,18.507320549671835,2.1108205160612927,2089.7123109006798,5572.8,2167.2,0.0
2024-02-26 00:00:00,16.204280817589762,0.0,0.0,5572.8,2167.2,0.0
2024-02-26 06:00:00,14.625673522054303,0.6685946889890609,661.9087420991704,6018.624000000001,2340.576,0.0
2024-02-26 12:00:00,14.555758360770408,1.7929265048942644,1774.9972398453217,6018.624000000001,2340.576,0.0
2024-02-26 18:00:00,17.307033455217905,2.644495531699003,2618.0505763820133,5572.8,2167.2,0.0
2024-02-27 00:00:00,18.089399291517687,0.0,0.0,5572.8,2167.2,0.0
2024-02-27 06:00:00,12.848617753557896,0.5970105202977554,591.0404150947778,6018.624000000001,2340.576,0.0
2024-02-27 12:00:00,13.927029800048194,1.814403461143418,1796.259426531984,6018.624000000001,2340.576,0.0
2024-02-27 18:00:00,19.721022020445613,2.417471459473679,2393.2967448789423,5572.8,2167.2,0.0
2024-02-28 00:00:00,18.4942040390577,0.0,0.0,5572.8,2167.2,0.0
2024-02-28 06:00:00,12.788612145453538,0.6504667050514397,643.9620380009252,6018.624000000001,2340.576,0.0
2024-02-28 12:00:00,15.633211008288571,1.729302580174451,1712.0095543727066,5572.8,2167.2,0.0
2024-02-28 18:00:00,19.83298097359735,2.687502472860488,2660.6274481318833,5572.8,2167.2,0.0
2024-02-29 00:00:00,16.142405355435262,0.0,0.0,5572.8,2167.2,0.0
2024-02-29 06:00:00,13.588917354409809,0.5598364911855707,554.2381262737149,6018.624000000001,2340.576,0.0
2024-02-29 12:00:00,14.829505951757522,1.9025936758391113,1883.5677390807202,6018.624000000001,2340.576,0.0
2024-02-29 18:00:00,18.548159745763858,2.5653314305668786,2539.67811626121,5572.8,2167.2,0.0
2024-03-01 00:00:00,19.648170035032145,0.0,0.0,5572.8,2167.2,0.0
2024-03-01 06:00:00,16.423491888416365,0.6700876576346368,663.3867810582906,5572.8,2167.2,0.0
2024-03-01 12:00:00,18.94123302325509,1.8135501828112515,1795.4146809831389,5572.8,2167.2,0.0
2024-03-01 18:00:00,22.211967792717047,2.3494623574021407,2325.9677338281194,5572.8,2167.2,0.0
2024-03-02 00:00:00,21.657948195904652,0.0,0.0,5572.8,2167.2,0.0
2024-03-02 06:00:00,15.283778396547696,0.804348316309016,796.3048331459258,5572.8,2167.2,0.0
2024-03-02 12:00:00,17.964385182298756,1.8405034031397836,1822.0983691083857,5572.8,2167.2,0.0
2024-03-02 18:00:00,21.49219770397308,2.718828824195266,2691.6405359533132,5572.8,2167.2,0.0
2024-03-03 00:00:00,20.27957845263678,0.0,0.0,5572.8,2167.2,0.0
2024-03-03 06:00:00,15.812406556145477,0.1624507201508207,160.82621294931252,5572.8,2167.2,0.0
2024-03-03 12:00:00,17.252668479365845,1.8536602821673278,1835.1236793456544,5572.8,2167.2,0.0
2024-03-03 18:00:00,21.226175178100277,2.55468293367549,2529.136104338735,5572.8,2167.2,0.0
2024-03-04 00:00:00,19.47936539729937,0.0,0.0,5572.8,2167.2,0.0
2024-03-04 06:00:00,17.72549583314212,0.6091045868096614,603.0135409415649,5572.8,2167.2,0.0
2024-03-04 12:00:00,16.319734482020227,1.9517082667809373,1932.191184113128,5572.8,2167.2,0.0
2024-03-04 18:00:00,22.824721459841314,2.3558818594640587,2332.323040869418,5572.8,2167.2,0.0
2024-03-05 00:00:00,21.01260617293488,0.0,0.0,5572.8,2167.2,0.0
2024-03-05 06:00:00,17.437964743291687,0.593140135139595,587.2087337881991,5572.8,2167.2,0.0
2024-03-05 12:00:00,18.668987093306495,1.78896875271262,1771.0790651854938,5572.8,2167.2,0.0
2024-03-05 18:00:00,22.827479360185915,2.4118094131806225,2387.6913190488162,5572.8,2167.2,0.0
2024-03-06 00:00:00,21.17116472652857,0.0,0.0,5572.8,2167.2,0.0
2024-03-06 06:00:00,16.69030155434584,0.4739409878470625,469.20157796859183,5572.8,2167.2,0.0
2024-03-06 12:00:00,17.039212993632955,1.8607346129937692,1842.1272668638314,5572.8,2167.2,0.0
2024-03-06 18:00:00,20.218633417929176,2.7811969349472903,2753.3849655978174,5572.8,2167.2,0.0
2024-03-07 00:00:00,20.820988642243925,0.0,0.0,5572.8,2167.2,0.0
2024-03-07 06:00:00,15.75328878285,0.42579146706202864,421.53355239140836,5572.8,2167.2,0.0
2024-03-07 12:00:00,18.322845179069162,1.9322100782720968,1912.8879774893758,5572.8,2167.2,0.0
2024-03-07 18:00:00,20.21687229599533,2.4662906779626987,2441.6277711830717,5572.8,2167.2,0.0
2024-03-08 00:00:00,21.8511920735845,0.0,0.0,5572.8,2167.2,0.0
2024-03-08 06:00:00,15.631939089327409,0.6424980038469771,636.0730238085073,5572.8,2167.2,0.0
